,conference,year,title,abstract
10,International Conference on Computational Linguistics (COLING),2015,Animating articulated characters using wiggly splines,"We propose a new framework for spacetime optimization that can generate artistic motion with a long planning horizon for complex virtual characters. The scheme can be used for generating general types of motion and neither requires motion capture data nor an initial motion that satisfies the constraints. Our modeling of the spacetime optimization combines linearized dynamics and a novel warping scheme for articulated characters. We show that the optimal motions can be described using a combination of vibration modes, wiggly splines, and our warping scheme. This enables us to restrict the optimization to low-dimensional spaces of explicitly parametrized motions. Thereby the computation of an optimal motion is reduced to a low-dimensional non-linear least squares problem, which can be solved with standard solvers. We show examples of motions created by specifying only a few constraints for positions and velocities."
11,International Conference on Computational Linguistics (COLING),2015,BSwarm: Biologically-plausible dynamics model of insect swarms,"We present a biologically plausible dynamics model to simulate swarms of flying insects. Our formulation, which is based on biological conclusions and experimental observations, is designed to simulate large insect swarms of varying densities. We use a hybrid formulation that combines a force-based model to capture different interactions between the insects with a data-driven noise model, and computes collision-free trajectories. We introduce a quantitative metric to evaluate the accuracy of such multi-agent systems and model the inherent noise. We highlight the performance of our dynamics model for simulating large flying swarms of midges, fruit fly, locusts and moths. In practice, our approach can generate many collective behaviors, including aggregation, migration, phase transition, and escape responses, and we highlight the benefits over prior methods. © 2015 ACM."
12,International Conference on Computational Linguistics (COLING),2015,Energy-efficient mid-term strategies for collision avoidance in crowd simulation,"When navigating in crowds, humans are able to move efficiently between people. They look ahead to know which path would reduce the complexity of their interactions with others. Current navigation systems for virtual agents consider the long-term planning to find a path in the static environment and the short term reaction to avoid collision with close obstacles. Recently some mid-term considerations have been added to avoid high density areas. However, there is no mid-term planning among static and dynamic obstacles that would enable the agent to look ahead and avoid difficult paths or find easy ones as human do. In this paper we present a system for such mid-term planning. This system is added to the navigation process between the path finding and the local avoidance to improve the navigation of virtual agents. We show the capacities of such system on several case studies. Finally we use an energy criterion to compare trajectories computed with and without the mid-term planning. © 2015 ACM."
13,International Conference on Computational Linguistics (COLING),2015,Simulation of fluid mixing with interface control,"The simulation of fluid mixing under the Eulerian framework often suffers from numerical dissipation issues. In this paper, we present a mass-preserving convection scheme that offers direct control on the shape of the interface. The key component of this scheme is a sharpening term built upon the diffusive flux of a userspecified kernel function. To determine the thickness of the ideal interface during fluid mixing, we perform theoretical analysis on a one-dimensional diffusive model using the Fick's law of diffusion. By explicitly controlling the interface thickness using a spatio-temporally varying kernel variable, we can use our scheme to produce realistic fluid mixing effects without numerical dissipation artifacts. We can also use the scheme to control interface changes between two fluids, due to temperature, pressure, or external energy input. This convection scheme is compatible with many advection methods and it has a small computational overhead. © 2015 ACM."
14,International Conference on Computational Linguistics (COLING),2015,None,None
15,International Conference on Computational Linguistics (COLING),2015,Divergence-free smoothed particle hydrodynamics,"In this paper we introduce an efficient and stable implicit SPH method for the physically-based simulation of incompressible fluids. In the area of computer graphics the most efficient SPH approaches focus solely on the correction of the density error to prevent volume compression. However, the continuity equation for incompressible flow also demands a divergence-free velocity field which is neglected by most methods. Although a few methods consider velocity divergence, they are either slow or have a perceivable density fluctuation. Our novel method uses an efficient combination of two pressure solvers which enforce low volume compression (below 0:01 %) and a divergence-free velocity field. This can be seen as enforcing incompressibility both on position level and velocity level. The first part is essential for realistic physical behavior while the divergence-free state increases the stability significantly and reduces the number of solver iterations. Moreover, it allows larger time steps which yields a considerable performance gain since particle neighborhoods have to be updated less frequently. Therefore, our divergence-free SPH (DFSPH) approach is significantly faster and more stable than current state-of-the-art SPH methods for incompressible fluids. We demonstrate this in simulations with millions of fast moving particles. © 2015 ACM."
16,International Conference on Computational Linguistics (COLING),2015,"A material point method for viscoelastic fluids, foams and sponges","We present a new Material Point Method (MPM) for simulating viscoelastic fluids, foams and sponges. We design our discretization from the upper convected derivative terms in the evolution of the left Cauchy-Green elastic strain tensor. We combine this with an Oldroyd-B model for plastic flow in a complex viscoelastic fluid. While the Oldroyd-B model is traditionally used for viscoelastic fluids, we show that its interpretation as a plastic flow naturally allows us to simulate a wide range of complex material behaviors. In order to do this, we provide a modification to the traditional Oldroyd-B model that guarantees volume preserving plastic flows. Our plasticity model is remarkably simple (foregoing the need for the singular value decomposition (SVD) of stresses or strains). Lastly, we show that implicit time stepping can be achieved in a manner similar to [Stomakhin et al. 2013] and that this allows for high resolution simulations at practical simulation times."
17,International Conference on Computational Linguistics (COLING),2015,Learning an inverse rig mapping for character animation,"We propose a general, real-time solution to the inversion of the rig function-the function which maps animation data from a character's rig to its skeleton. Animators design character movements in the space of an animation rig, and a lack of a general solution for mapping motions from the skeleton space to the rig space keeps the animators away from the state-of-the-art character animation methods, such as those seen in motion editing and synthesis. Our solution is to use non-linear regression on sparse example animation sequences constructed by the animators, to learn such a mapping offline. When new example motions are provided in the skeleton space, the learned mapping is used to estimate the rig space values that reproduce such a motion. In order to further improve the precision, we also learn the derivative of the mapping, such that the movements can be fine-tuned to exactly follow the given motion. We test and present our system through examples including full-body character models, facial models and deformable surfaces. With our system, animators have the freedom to attach any motion synthesis algorithms to an arbitrary rigging and animation pipeline, for immediate editing. This greatly improves the productivity of 3D animation, while retaining the flexibility and creativity of artistic input. © 2015 ACM."
18,International Conference on Computational Linguistics (COLING),2015,Fully automatic generation of anatomical face simulation models,"We present a fast, fully automatic morphing algorithm for creating simulatable flesh and muscle models for human and humanoid faces. Current techniques for creating such models require a significant amount of time and effort, making them infeasible or impractical. In fact, the vast majority of research papers use only a floating mask with no inner lips, teeth, tongue, eyelids, eyes, head, ears, etc.-and even those that build the full visual model would typically still lack the cranium, jaw, muscles, and other internal anatomy. Our method requires only the target surface mesh as input and can create a variety of models in only a few hours with no user interaction. We start with a symmetric, high resolution, anatomically accurate template model that includes auxiliary information such as feature points and curves. Then given a target mesh, we automatically orient it to the template, detect feature points, and use these to bootstrap the detection of corresponding feature curves. These curve correspondences are used to deform the surface mesh of the template model to match the target mesh. Then, the calculated displacements of the template surface mesh are used to drive a three-dimensional morph of the full template model including all interior anatomy. The resulting target model can be simulated to generate a large range of expressions that are consistent across characters using the same muscle activations. Full automation of this entire process makes it readily available to a wide range of users."
19,International Conference on Computational Linguistics (COLING),2015,Sketch abstractions for character posing,"We propose a sketch-based posing system for rigged 3D characters that allows artists to create custom sketch abstractions on top of a character's actual shape. A sketch abstraction is composed of rigged curves that form an iconographic 2D representation of the character from a particular viewpoint. When provided with a new input sketch, our optimization system minimizes a nonlinear iterative closest point energy to find the rigging parameters that best align the character's sketch abstraction to the input sketch. A custom regularization term addresses the underconstrained nature of the problem to select favorable poses. Although our system supports arbitrary black-box rigs, we show how to optimize computations when rigging formulas and derivatives are available. We demonstrate our system's flexibility with examples showing different artist-designed sketch abstractions for both full body posing and the customization of individual components of a modular character. Finally, we show that simple sketch abstractions can be built on the fly by projecting a drawn curve onto the character's mesh. Redrawing the curve allows the user to dynamically pose the character. Taken together, our system enables a new form of intuitive sketch-based posing in which the character designer has the freedom to prescribe the sketch abstraction that is most meaningful for the character."
20,International Conference on Computational Linguistics (COLING),2015,A hybrid crowd simulation framework towards modeling behavior of individual avoidance of crowds,[No abstract available]
21,International Conference on Computational Linguistics (COLING),2015,Constraint-based wrinkle simulation in texture space,[No abstract available]
22,International Conference on Computational Linguistics (COLING),2015,Discovering human postures from non-human silhouette,[No abstract available]
23,International Conference on Computational Linguistics (COLING),2015,None,None
24,International Conference on Computational Linguistics (COLING),2015,Fast cloth simulation with implicit contact and exact coulomb friction,"Cloth dynamics plays a major role in the visual appearance of moving characters. Properly accounting for frictional contact is of utmost importance to avoid cloth-body penetration and to capture folding behavior due to dry friction. We present here the first method able to account for contact with exact Coulomb friction between a cloth and the underlying character. Our key contribution is to formulate and solve the frictional contact problem merely on velocity variables, by leveraging some tools of convex analysis. Our method is both fast and robust, allowing us to simulate full-size garments with more realistic body-cloth interactions compared to former methods, while maintaining similar computational timings."
25,International Conference on Computational Linguistics (COLING),2015,None,None
26,International Conference on Computational Linguistics (COLING),2015,Improving naturalness of locomotion of many-muscle humanoids,[No abstract available]
27,International Conference on Computational Linguistics (COLING),2015,Resampling adaptive cloth simulations onto fixed-topology meshes,"We describe a method for converting an adaptively remeshed simulation of cloth into an animated mesh with fixed topology. The topology of the mesh may be specified by the user or computed automatically. In the latter case, we present a method for computing the optimal output mesh, that is, a mesh with spatially varying resolution which is fine enough to resolve all the detail present in the animation. This technique allows adaptive simulations to be easily used in applications that expect fixed-topology animated meshes."
28,International Conference on Computational Linguistics (COLING),2015,Tracking control for streaming input motion using segmented foot model,[No abstract available]
29,International Conference on Computational Linguistics (COLING),2015,Trajectory-free reactive stepping of physics-based character using momentum control,"We introduce a trajectory-free reactive stepping controller using momentum control. The controller is characterized by moving passively in the direction of external pushes without attempting to follow some prescribed trajectory, thereby achieving a natural reactive stepping behavior adaptive to various perturbations."
