,conference,year,title,abstract
13,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,Extractive summarisation based on keyword profile and language model,"We present a statistical framework to extract information-rich citation sentences that summarise the main contributions of a scientific paper. In a first stage, we automatically discover salient keywords from a paper's citation summary, keywords that characterise its main contributions. In a second stage, exploiting the results of the first stage, we identify citation sentences that best capture the paper's main contributions. Experimental results show that our approach using methods rooted in quantitative statistics and information theory outperforms the current state-of-the-art systems in scientific paper summarisation. © 2015 Association for Computational Linguistics."
14,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,HEADS: Headline generation as sequence prediction using an abstract: Feature-rich space,"Automatic headline generation is a sub-task of document summarization with many reported applications. In this study we present a sequence-prediction technique for learning how editors title their news stories. The introduced technique models the problem as a discrete optimization task in a feature-rich space. In this space the global optimum can be found in polynomial time by means of dynamic programming. We train and test our model on an extensive corpus of financial news, and compare it against a number of baselines by using standard metrics from the document summarization domain, as well as some new ones proposed in this work. We also assess the readability and informativeness of the generated titles through human evaluation. The obtained results are very appealing and substantiate the soundness of the approach. © 2015 Association for Computational Linguistics."
15,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,None,None
16,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,Combining language and vision with a multimodal skip-gram model,"We extend the SKIP-GRAM model of Mikolov et al. (2013a) by taking visual information into account. Like SKIP-GRAM, our multimodal models (MMSKIP-GRAM) build vector-based word representations by learning to predict linguistic contexts in text corpora. However, for a restricted set of words, the models are also exposed to visual representations of the objects they denote (extracted from natural images), and must predict linguistic and visual features jointly. The MMSKIP-GRAM models achieve good performance on a variety of semantic benchmarks. Moreover, since they propagate visual information to all words, we use them to improve image labeling and retrieval in the zero-shot setup, where the test concepts are never seen during model training. Finally, the MMSKIP-GRAM models discover intriguing visual properties of abstract words, paving the way to realistic implementations of embodied theories of meaning. © 2015 Association for Computational Linguistics."
17,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,Discriminative unsupervised alignment of natural language instructions with corresponding video segments,"We address the problem of automatically aligning natural language sentences with corresponding video segments without any direct supervision. Most existing algorithms for integrating language with videos rely on handaligned parallel data, where each natural language sentence is manually aligned with its corresponding image or video segment. Recently, fully unsupervised alignment of text with video has been shown to be feasible using hierarchical generative models. In contrast to the previous generative models, we propose three latent-variable discriminative models for the unsupervised alignment task. The proposed discriminative models are capable of incorporating domain knowledge, by adding diverse and overlapping features. The results show that discriminative models outperform the generative models in terms of alignment accuracy. © 2015 Association for Computational Linguistics."
18,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,TopicCheck: Interactive alignment for assessing topic model stability,"Content analysis, a widely-applied social science research method, is increasingly being supplemented by topic modeling. However, while the discourse on content analysis centers heavily on reproducibility, computer scientists often focus more on scalability and less on coding reliability, leading to growing skepticism on the usefulness of topic models for automated content analysis. In response, we introduce TopicCheck, an interactive tool for assessing topic model stability. Our contributions are threefold. First, from established guidelines on reproducible content analysis, we distill a set of design requirements on how to computationally assess the stability of an automated coding process. Second, we devise an interactive alignment algorithm for matching latent topics from multiple models, and enable sensitivity evaluation across a large number of models. Finally, we demonstrate that our tool enables social scientists to gain novel insights into three active research questions. © 2015 Association for Computational Linguistics."
19,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,Inferring latent attributes of Twitter users with label regularization,"Inferring latent attributes of online users has many applications in public health, politics, and marketing. Most existing approaches rely on supervised learning algorithms, which require manual data annotation and therefore are costly to develop and adapt over time. In this paper, we propose a lightly supervised approach based on label regularization to infer the age, ethnicity, and political orientation of Twitter users. Our approach learns from a heterogeneous collection of soft constraints derived from Census demographics, trends in baby names, and Twitter accounts that are emblematic of class labels. To counteract the imprecision of such constraints, we compare several constraint selection algorithms that optimize classification accuracy on a tuning set. We find that using no user-annotated data, our approach is within 2% of a fully supervised baseline for three of four tasks. Using a small set of labeled data for tuning further improves accuracy on all tasks. © 2015 Association for Computational Linguistics."
20,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,A neural network approach to context-sensitive generation of conversational responses,"We present a novel response generation system that can be trained end to end on large quantities of unstructured Twitter conversations. A neural network architecture is used to address sparsity issues that arise when integrating contextual information into classic statistical models, allowing the system to take into account previous dialog utterances. Our dynamic-context generative models show consistent gains over both context-sensitive and non-context-sensitive Machine Translation and Information Retrieval baselines. © 2015 Association for Computational Linguistics."
21,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,How to make a frenemy: Multitape FSTs for portmanteau generation,"A portmanteau is a type of compound word that fuses the sounds and meanings of two component words; for example, ""frenemy"" (friend + enemy) or ""smog"" (smoke + fog). We develop a system, including a novel multitape FST, that takes an input of two words and outputs possible portmanteaux. Our system is trained on a list of known portmanteaux and their component words, and achieves 45% exact matches in cross-validated experiments. © 2015 Association for Computational Linguistics."
22,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,Aligning sentences from standard Wikipedia to simple Wikipedia,"This work improves monolingual sentence alignment for text simplification, specifically for text in standard and simple Wikipedia. We introduce a method that improves over past efforts by using a greedy (vs. ordered) search over the document and a word-level semantic similarity score based on Wiktionary (vs. WordNet) that also accounts for structural similarity through syntactic dependencies. Experiments show improved performance on a hand-aligned set, with the largest gain coming from structural similarity. Resulting datasets of manually and automatically aligned sentence pairs are made available. © 2015 Association for Computational Linguistics."
23,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,Inducing lexical style properties for paraphrase and genre differentiation,"We present an intuitive and effective method for inducing style scores on words and phrases. We exploit signal in a phrase's rate of occurrence across stylistically contrasting corpora, making our method simple to implement and efficient to scale. We show strong results both intrinsically, by correlation with human judgements, and extrinsically, in applications to genre analysis and paraphrasing. © 2015 Association for Computational Linguistics."
24,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,Entity linking for spoken language,"Research on entity linking has considered a broad range of text, including newswire, blogs and web documents in multiple languages. However, the problem of entity linking for spoken language remains unexplored. Spoken language obtained from automatic speech recognition systems poses different types of challenges for entity linking; transcription errors can distort the context, and named entities tend to have high error rates. We propose features to mitigate these errors and evaluate the impact of ASR errors on entity linking using a new corpus of entity linked broadcast news transcripts. © 2015 Association for Computational Linguistics."
25,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,Spinning straw into gold: Using free text to train monolingual alignment models for non-factoid question answering,"Monolingual alignment models have been shown to boost the performance of question answering systems by ""bridging the lexical chasm"" between questions and answers. The main limitation of these approaches is that they require semistructured training data in the form of question-answer pairs, which is difficult to obtain in specialized domains or lowresource languages. We propose two inexpensive methods for training alignment models solely using free text, by generating artificial question-answer pairs from discourse structures. Our approach is driven by two representations of discourse: a shallow sequential representation, and a deep one based on Rhetorical Structure Theory. We evaluate the proposed model on two corpora from different genres and domains: one from Yahoo! Answers and one from the biology domain, and two types of non-factoid questions: manner and reason. We show that these alignment models trained directly from discourse structures imposed on free text improve performance considerably over an information retrieval baseline and a neural network language model trained on the same data. © 2015 Association for Computational Linguistics."
26,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,Personalized page rank for named entity disambiguation,The task of Named Entity Disambiguation is to map entity mentions in the document to their correct entries in some knowledge base. We present a novel graph-based disambiguation approach based on Personalized PageRank (PPR) that combines local and global evidence for disambiguation and effectively filters out noise introduced by incorrect candidates. Experiments show that our method outperforms state-of-the-art approaches by achieving 91.7% in micro-and 89.9% in macroaccuracy on a dataset of 27.8K named entity mentions. © 2015 Association for Computational Linguistics.
27,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,When and why are log-linear models self-normalizing?,"Several techniques have recently been proposed for training ""self-normalized"" discriminative models. These attempt to find parameter settings for which unnormalized model scores approximate the true label probability. However, the theoretical properties of such techniques (and of self-normalization generally) have not been investigated. This paper examines the conditions under which we can expect self-normalization to work. We characterize a general class of distributions that admit self-normalization, and prove generalization bounds for procedures that minimize empirical normalizer variance. Motivated by these results, we describe a novel variant of an established procedure for training self-normalized models. The new procedure avoids computing normalizers for most training examples, and decreases training time by as much as factor of ten while preserving model quality. © 2015 Association for Computational Linguistics."
28,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,Deep multilingual correlation for improved word embeddings,"Word embeddings have been found useful for many NLP tasks, including part-of-speech tagging, named entity recognition, and parsing. Adding multilingual context when learning embeddings can improve their quality, for example via canonical correlation analysis (CCA) on embeddings fromtwo languages. In this paper, we extend this idea to learn deep non-linear transformations of word embeddings of the two languages, using the recently proposed deep canonical correlation analysis. The resulting embeddings, when evaluated on multiple word and bigram similarity tasks, consistently improve over monolingual embeddings and over embeddings transformed with linear CCA. © 2015 Association for Computational Linguistics."
29,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,Disfluency detection with a semi-markov model and prosodic features,"We present a discriminative model for detecting disfluencies in spoken language transcripts. Structurally, our model is a semi-Markov conditional random field with features targeting characteristics unique to speech repairs. This gives a significant performance improvement over standard chain-structured CRFs that have been employed in past work. We then incorporate prosodic features over silences and relative word duration into our semi-CRF model, resulting in further performance gains; moreover, these features are not easily replaced by discrete prosodic indicators such as ToBI breaks. Our final system, the semi-CRF with prosodic information, achieves an F-score of 85.4, which is 1.3 F1 better than the best prior reported F-score on this dataset. © 2015 Association for Computational Linguistics."
30,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,Empty category detection with joint context-label embeddings,"This paper presents a novel technique for empty category (EC) detection using distributed word representations. A joint model is learned from the labeled data to map both the distributed representations of the contexts of ECs and EC types to a low dimensional space. In the testing phase, the context of possible EC positions will be projected into the same space for empty category detection. Experiments on Chinese Treebank prove the effectiveness of the proposed method. We improve the precision by about 6 points on a subset of Chinese Treebank, which is a new state-ofthe-art performance on CTB. © 2015 Association for Computational Linguistics."
31,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,Incrementally tracking reference in human/human dialogue using linguistic and extra-linguistic information,"A large part of human communication involves referring to entities in the world and often these entities are objects that are visually present for the interlocutors. A system that aims to resolve such references needs to tackle a complex task: objects and their visual features need to be determined, the referring expressions must be recognised, and extra-linguistic information such as eye gaze or pointing gestures need to be incorporated. Systems that can make use of such information sources exist, but have so far only been tested under very constrained settings, such as WOz interactions. In this paper, we apply to a more complex domain a reference resolution model that works incrementally (i.e., word by word), grounds words with visually present properties of objects (such as shape and size), and can incorporate extra-linguistic information. We find that the model works well compared to previous work on the same data, despite using fewer features. We conclude that the model shows potential for use in a realtime interactive dialogue system. © 2015 Association for Computational Linguistics."
32,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,Digital leafleting: Extracting structured data from multimedia online flyers,"Marketing materials such as flyers and other infographics are a vast online resource. In a number of industries, such as the commercial real estate industry, they are in fact the only authoritative source of information. Companies attempting to organize commercial real estate inventories spend a significant amount of resources on manual data entry of this information. In this work, we propose a method for extracting structured data from free-form commercial real estate flyers in PDF and HTML formats. We modeled the problem as text categorization and Named Entity Recognition (NER) tasks and applied a supervised machine learning approach (Support Vector Machines). Our dataset consists of more than 2,200 commercial real estate flyers and associated manually entered structured data, which was used to automatically create training datasets. Traditionally, text categorization and NER approaches are based on textual information only. However, information in visually rich formats such as PDF and HTML is often conveyed by a combination of textual and visual features. Large fonts, visually salient colors, and positioning often indicate the most relevant pieces of information. We applied novel features based on visual characteristics in addition to traditional text features and show that performance improved significantly for both the text categorization and NER tasks. © 2015 Association for Computational Linguistics."
33,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,Multi-target machine translation with multi-synchronous context-free grammars,"We propose a method for simultaneously translating from a single source language to multiple target languages T1, T2, etc. The motivation behind this method is that if we only have a weak language model for T1 and translations in T1 and T2 are associated, we can use the information from a strong language model over T2 to disambiguate the translations in T1, providing better translation results. As a specific framework to realize multi-target translation, we expand the formalism of synchronous context-free grammars to handle multiple targets, and describe methods for rule extraction, scoring, pruning, and search with these models. Experiments find that multi-target translation with a strong language model in a similar second target language can provide gains of up to 0.8-1.5 BLEU points. © 2015 Association for Computational Linguistics."
34,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,Sign constraints on feature weights improve a joint model of word segmentation and phonology,"This paper describes a joint model of word segmentation and phonological alternations, which takes unsegmented utterances as input and infers word segmentations and underlying phonological representations. The model is a Maximum Entropy or log-linear model, which can express a probabilistic version of Optimality Theory (OT; Prince and Smolensky (2004)), a standard phonological framework. The features in our model are inspired by OT's Markedness and Faithfulness constraints. Following the OT principle that such features indicate ""violations"", we require their weights to be non-positive. We apply our model to a modified version of the Buckeye corpus (Pitt et al., 2007) in which the only phonological alternations are deletions of word-final /d/and /t/segments. The model sets a new state-ofthe-art for this corpus for word segmentation, identification of underlying forms, and identification of /d/and /t/deletions. We also show that the OT-inspired sign constraints on feature weights are crucial for accurate identification of deleted /d/s; without them our model posits approximately 10 times more deleted underlying /d/s than appear in the manually annotated data. © 2015 Association for Computational Linguistics."
35,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,Semi-supervised word sense disambiguation using word embeddings in general and specific domains,"One of the weaknesses of current supervised word sense disambiguation (WSD) systems is that they only treat a word as a discrete entity. However, a continuous-space representation of words (word embeddings) can provide valuable information and thus improve generalization accuracy. Since word embeddings are typically obtained from unlabeled data using unsupervised methods, this method can be seen as a semi-supervised word sense disambiguation approach. This paper investigates two ways of incorporating word embeddings in a word sense disambiguation setting and evaluates these two methods on some SensEval/SemEval lexical sample and all-words tasks and also a domain-specific lexical sample task. The obtained results show that such representations consistently improve the accuracy of the selected supervised WSD system. Moreover, our experiments on a domainspecific dataset show that our supervised baseline system beats the best knowledge-based systems by a large margin. © 2015 Association for Computational Linguistics."
36,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,Continuous space representations of linguistic typology and their application to phylogenetic inference,"For phylogenetic inference, linguistic typology is a promising alternative to lexical evidence because it allows us to compare an arbitrary pair of languages. A challenging problem with typology-based phylogenetic inference is that the changes of typological features over time are less intuitive than those of lexical features. In this paper, we work on reconstructing typologically natural ancestors To do this, we leverage dependencies among typological features. We first represent each language by continuous latent components that capture feature dependencies. We then combine them with a typology evaluator that distinguishes typologically natural languages from other possible combinations of features. We perform phylogenetic inference in the continuous space and use the evaluator to ensure the typological naturalness of inferred ancestors. We show that the proposed method reconstructs known language families more accurately than baseline methods. Lastly, assuming the monogenesis hypothesis, we attempt to reconstruct a common ancestor of the world's languages. © 2015 Association for Computational Linguistics."
37,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,Interpreting compound noun phrases using web search queries,"A weakly-supervised method is applied to anonymized queries to extract lexical interpretations of compound noun phrases (e.g., ""fortune 500 companies""). The interpretations explain the subsuming role (""listed in"") that modifiers (fortune 500) play relative to heads (companies) within the noun phrases. Experimental results over evaluation sets of noun phrases from multiple sources demonstrate that interpretations extracted from queries have encouraging coverage and precision. The top interpretation extracted is deemed relevant for more than 70% of the noun phrases. © 2015 Association for Computational Linguistics."
38,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,Lexicon-free conversational speech recognition with neural networks,"We present an approach to speech recognition that uses only a neural network to map acoustic input to characters, a character-level language model, and a beam search decoding procedure. This approach eliminates much of the complex infrastructure of modern speech recognition systems, making it possible to directly train a speech recognizer using errors generated by spoken language understanding tasks. The system naturally handles out of vocabulary words and spoken word fragments. We demonstrate our approach using the challenging Switchboard telephone conversation transcription task, achieving a word error rate competitive with existing baseline systems. To our knowledge, this is the first entirely neural-network-based system to achieve strong speech transcription results on a conversational speech task. We analyze qualitative differences between transcriptions produced by our lexicon-free approach and transcriptions produced by a standard speech recognition system. Finally, we evaluate the impact of large context neural network character language models as compared to standard n-gram models within our framework. © 2015 Association for Computational Linguistics."
39,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,I can has Cheezburger? A nonparanormal approach to combining textual and visual information for predicting and generating popular meme descriptions,"The advent of social media has brought Internet memes, a unique social phenomenon, to the front stage of the Web. Embodied in the form of images with text descriptions, little do we know about the ""language of memes"". In this paper, we statistically study the correlations among popular memes and their wordings, and generate meme descriptions from raw images. To do this, we take a multimodal approach-we propose a robust nonparanormal model to learn the stochastic dependencies among the image, the candidate descriptions, and the popular votes. In experiments, we show that combining text and vision helps identifying popular meme descriptions; that our nonparanormal model is able to learn dense and continuous vision features jointly with sparse and discrete text features in a principled manner, outperforming various competitive baselines; that our system can generate meme descriptions using a simple pipeline. © 2015 Association for Computational Linguistics."
40,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,A transition-based algorithm for AMR parsing,"We present a two-stage framework to parse a sentence into its Abstract Meaning Representation (AMR). We first use a dependency parser to generate a dependency tree for the sentence. In the second stage, we design a novel transition-based algorithm that transforms the dependency tree to an AMR graph. There are several advantages with this approach. First, the dependency parser can be trained on a training set much larger than the training set for the tree-to-graph algorithm, resulting in a more accurate AMR parser overall. Our parser yields an improvement of 5% absolute in F-measure over the best previous result. Second, the actions that we design are linguistically intuitive and capture the regularities in the mapping between the dependency structure and the AMR of a sentence. Third, our parser runs in nearly linear time in practice in spite of a worst-case complexity of O(n2). © 2015 Association for Computational Linguistics."
41,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,The geometry of statistical machine translation,"Most modern statistical machine translation systems are based on linear statistical models. One extremely effective method for estimating the model parameters is minimum error rate training (MERT), which is an efficient form of line optimisation adapted to the highly nonlinear objective functions used in machine translation. We describe a polynomial-time generalisation of line optimisation that computes the error surface over a plane embedded in parameter space. The description of this algorithm relies on convex geometry, which is the mathematics of polytopes and their faces. Using this geometric representation of MERT we investigate whether the optimisation of linear models is tractable in general. Previous work on finding optimal solutions in MERT (Galley and Quirk, 2011) established a worstcase complexity that was exponential in the number of sentences, in contrast we show that exponential dependence in the worst-case complexity is mainly in the number of features. Although our work is framed with respect to MERT, the convex geometric description is also applicable to other error-based training methods for linear models. We believe our analysis has important ramifications because it suggests that the current trend in building statistical machine translation systems by introducing a very large number of sparse features is inherently not robust. © 2015 Association for Computational Linguistics."
42,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,Data-driven sentence generation with non-isomorphic trees,"structures from which the generation naturally starts often do not contain any functional nodes, while surface-syntactic structures or a chain of tokens in a linearized tree contain all of them. Therefore, data-driven linguistic generation needs to be able to cope with the projection between non-isomorphic structures that differ in their topology and number of nodes. So far, such a projection has been a challenge in data-driven generation and was largely avoided. We present a fully stochastic generator that is able to cope with projection between non-isomorphic structures. The generator, which starts from PropBank-like structures, consists of a cascade of SVM-classifier based submodules that map in a series of transitions the input structures onto sentences. The generator has been evaluated for English on the Penn-Treebank and for Spanish on the multi-layered Ancora-UPF corpus. © 2015 Association for Computational Linguistics."
43,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,None,None
44,Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (HLT-NAACL),2015,Extracting human temporal orientation from Facebook language,"People vary widely in their temporal orientation-how often they emphasize the past, present, and future-and this affects their finances, health, and happiness. Traditionally, temporal orientation has been assessed by self-report questionnaires. In this paper, we develop a novel behavior-based assessment using human language on Facebook. We first create a past, present, and future message classifier, engineering features and evaluating a variety of classification techniques. Our message classifier achieves an accuracy of 71.8%, compared with 52.8% from the most frequent class and 58.6% from a model based entirely on time expression features. We quantify a users' overall temporal orientation based on their distribution of messages and validate it against known human correlates: conscientiousness, age, and gender. We then explore social scientific questions, finding novel associations with the factors openness to experience, satisfaction with life, depression, IQ, and one's number of friends. Further, demonstrating how one can track orientation over time, we find differences in future orientation around birthdays. © 2015 Association for Computational Linguistics."
